wine
fold;numberOfClassfiers;samplingFactor;k;classificationAlgorithm;weightedTPRate;weightedFPRate;weightedAccuracy;weightedPrecision;weightedRecall;F
5;2;0.9;growing;KnnAdaBoost;0.61214954;0.13024835;0.81076944;0.6231172;0.61214954;0.61056983
10;2;0.9;growing;KnnAdaBoost;0.62616825;0.14745854;0.8063368;0.6253018;0.62616825;0.62092054
2;2;0.9;falling;KnnBagging;0.635514;0.18026897;0.8087824;0.6294385;0.635514;0.59613335
3;2;0.9;falling;KnnBagging;0.5981308;0.1918837;0.78980696;0.5537258;0.5981308;0.5639019
5;2;0.9;falling;KnnBagging;0.63084114;0.17206872;0.8122762;0.6031246;0.63084114;0.59958977
10;2;0.9;falling;KnnBagging;0.62616825;0.1708748;0.8027557;0.6272063;0.62616825;0.60737205
2;2;0.9;falling;KnnAdaBoost;0.47663552;0.17304665;0.75355923;0.54860693;0.47663552;0.48989448
3;2;0.9;falling;KnnAdaBoost;0.5093458;0.16353336;0.7696087;0.5413105;0.5093458;0.51414186
5;2;0.9;falling;KnnAdaBoost;0.5;0.17601386;0.7549568;0.48227897;0.5;0.487026
10;2;0.9;falling;KnnAdaBoost;0.58411217;0.1717902;0.7846755;0.6007797;0.58411217;0.5818191
2;2;1.0;const;KnnBagging;0.62616825;0.16684802;0.8099397;0.6003889;0.62616825;0.6000887
3;2;1.0;const;KnnBagging;0.635514;0.15860559;0.8104856;0.6195656;0.635514;0.62226367
5;2;1.0;const;KnnBagging;0.6448598;0.16395679;0.8098743;0.64653414;0.6448598;0.627824
10;2;1.0;const;KnnBagging;0.64953274;0.15063597;0.82378364;0.6233599;0.64953274;0.6287435
2;2;1.0;const;KnnAdaBoost;0.61214954;0.12916572;0.8174732;0.64026254;0.61214954;0.6197939
3;2;1.0;const;KnnAdaBoost;0.5794392;0.13099584;0.80489564;0.5938668;0.5794392;0.5780598
5;2;1.0;const;KnnAdaBoost;0.635514;0.14042838;0.81764776;0.62593454;0.635514;0.62560916
10;2;1.0;const;KnnAdaBoost;0.62616825;0.14768147;0.810966;0.6329514;0.62616825;0.62020755
2;2;1.0;growing;KnnBagging;0.62616825;0.17931303;0.8110097;0.5947739;0.62616825;0.57889
3;2;1.0;growing;KnnBagging;0.6635514;0.15197024;0.8269718;0.62748754;0.6635514;0.6352713
5;2;1.0;growing;KnnBagging;0.6869159;0.13053042;0.84577256;0.66741586;0.6869159;0.6692086
10;2;1.0;growing;KnnBagging;0.6588785;0.16195737;0.8163595;0.65825623;0.6588785;0.63925713
2;2;1.0;growing;KnnAdaBoost;0.5140187;0.18881778;0.7561795;0.50735945;0.5140187;0.5077808
3;2;1.0;growing;KnnAdaBoost;0.47663552;0.15444241;0.76506674;0.48890528;0.47663552;0.47157902
5;2;1.0;growing;KnnAdaBoost;0.6682243;0.11179047;0.84535784;0.68230945;0.6682243;0.67081004
10;2;1.0;growing;KnnAdaBoost;0.6542056;0.12396585;0.8361866;0.65190953;0.6542056;0.64822173
2;2;1.0;falling;KnnBagging;0.6588785;0.16875556;0.81657785;0.6828961;0.6588785;0.63957745
3;2;1.0;falling;KnnBagging;0.6775701;0.15898289;0.831208;0.7135472;0.6775701;0.6479139
5;2;1.0;falling;KnnBagging;0.6401869;0.16575974;0.81070393;0.6233928;0.6401869;0.6154196
10;2;1.0;falling;KnnBagging;0.6401869;0.16930361;0.8094376;0.6307765;0.6401869;0.61594456
2;2;1.0;falling;KnnAdaBoost;0.48598132;0.19004299;0.75006545;0.5375845;0.48598132;0.4739363
3;2;1.0;falling;KnnAdaBoost;0.40186915;0.2782409;0.678509;0.3582291;0.40186915;0.37101066
5;2;1.0;falling;KnnAdaBoost;0.39719626;0.18392755;0.7197135;0.41072285;0.39719626;0.38916764
10;2;1.0;falling;KnnAdaBoost;0.5981308;0.15260997;0.7947419;0.59760004;0.5981308;0.5907657
2;3;0.1;const;KnnBagging;0.45794392;0.2509167;0.6979213;0.46828038;0.45794392;0.45498374
3;3;0.1;const;KnnBagging;0.49532712;0.25004256;0.7277273;0.545521;0.49532712;0.44495955
5;3;0.1;const;KnnBagging;0.60747665;0.19893277;0.79111713;0.5201126;0.60747665;0.54861856
10;3;0.1;const;KnnBagging;0.57476634;0.20354398;0.7765743;0.47791326;0.57476634;0.5211725
2;3;0.1;const;KnnAdaBoost;0.28037384;0.29662162;0.62212855;0.2400161;0.28037384;0.2504129
3;3;0.1;const;KnnAdaBoost;0.42990655;0.25492793;0.69728804;0.3956244;0.42990655;0.39687788
5;3;0.1;const;KnnAdaBoost;0.3971963;0.2400115;0.7030308;0.3877531;0.3971963;0.38524204
10;3;0.1;const;KnnAdaBoost;0.47196263;0.16714431;0.7474014;0.48273754;0.47196263;0.46880054
2;3;0.1;growing;KnnBagging;0.5046729;0.24912268;0.73237836;0.44451162;0.5046729;0.449036
3;3;0.1;growing;KnnBagging;0.46728972;0.26883203;0.69602156;0.46030197;0.46728972;0.43075034
5;3;0.1;growing;KnnBagging;0.48598132;0.2617604;0.71436375;0.46359944;0.48598132;0.4460128
10;3;0.1;growing;KnnBagging;0.49532712;0.24539402;0.7254127;0.475836;0.49532712;0.45282188
2;3;0.1;growing;KnnAdaBoost;0.2990654;0.30361542;0.6270199;0.17226885;0.2990654;0.20743133
3;3;0.1;growing;KnnAdaBoost;0.41588786;0.24261902;0.7103241;0.35972202;0.41588786;0.37405655
5;3;0.1;growing;KnnAdaBoost;0.25700936;0.29016542;0.621408;0.270406;0.25700936;0.24440989
10;3;0.1;growing;KnnAdaBoost;0.37383178;0.20493141;0.70178616;0.38052908;0.37383178;0.37445983
2;3;0.1;falling;KnnBagging;0.42523363;0.30295104;0.6758451;0.41158393;0.42523363;0.38225213
3;3;0.1;falling;KnnBagging;0.5233645;0.24190478;0.7415495;0.4575848;0.5233645;0.47226077
5;3;0.1;falling;KnnBagging;0.5233645;0.24797279;0.7505022;0.45661995;0.5233645;0.44195724
10;3;0.1;falling;KnnBagging;0.53271025;0.23983589;0.7473579;0.54301697;0.53271025;0.48463517
2;3;0.1;falling;KnnAdaBoost;0.12616822;0.29007635;0.58035636;0.14594223;0.12616822;0.13456035
3;3;0.1;falling;KnnAdaBoost;0.37850466;0.25429517;0.68204653;0.366159;0.37850466;0.36597767
5;3;0.1;falling;KnnAdaBoost;0.2897196;0.2627991;0.6539654;0.2692105;0.2897196;0.27765632
10;3;0.1;falling;KnnAdaBoost;0.26168224;0.28825295;0.62867934;0.25150263;0.26168224;0.25276843
2;3;0.5;const;KnnBagging;0.6542056;0.17593312;0.82007164;0.60855675;0.6542056;0.6076094
3;3;0.5;const;KnnBagging;0.61214954;0.17914242;0.7946764;0.6031292;0.61214954;0.5942676
5;3;0.5;const;KnnBagging;0.6542056;0.16330053;0.8236746;0.6350446;0.6542056;0.6205489
10;3;0.5;const;KnnBagging;0.6588785;0.1614553;0.82273567;0.65141165;0.6588785;0.62939733
2;3;0.5;const;KnnAdaBoost;0.58411217;0.13529284;0.7975369;0.64371556;0.58411217;0.59195954
3;3;0.5;const;KnnAdaBoost;0.5981308;0.16886172;0.7907896;0.59273106;0.5981308;0.5813815
5;3;0.5;const;KnnAdaBoost;0.62616825;0.14027157;0.8101143;0.6352718;0.62616825;0.62640643
10;3;0.5;const;KnnAdaBoost;0.57009345;0.15898038;0.791925;0.5819505;0.57009345;0.56327146
2;3;0.5;growing;KnnBagging;0.5794392;0.20778927;0.7743034;0.5274528;0.5794392;0.5320862
3;3;0.5;growing;KnnBagging;0.63084114;0.18418548;0.8093065;0.5929197;0.63084114;0.57964385
5;3;0.5;growing;KnnBagging;0.6542056;0.16832416;0.8196567;0.5970822;0.6542056;0.6113274
10;3;0.5;growing;KnnBagging;0.682243;0.1564518;0.8318194;0.6976231;0.682243;0.66334337
2;3;0.5;growing;KnnAdaBoost;0.47663552;0.20315762;0.748799;0.46800086;0.47663552;0.44911644
3;3;0.5;growing;KnnAdaBoost;0.5420561;0.16632295;0.7769456;0.5575526;0.5420561;0.54486126
5;3;0.5;growing;KnnAdaBoost;0.5;0.21806224;0.7398463;0.46264896;0.5;0.47163248
10;3;0.5;growing;KnnAdaBoost;0.60280377;0.1460492;0.8033453;0.58860415;0.60280377;0.5915743
2;3;0.5;falling;KnnBagging;0.5981308;0.19848724;0.7814876;0.6058913;0.5981308;0.55931693
3;3;0.5;falling;KnnBagging;0.63084114;0.18069012;0.8096776;0.63728577;0.63084114;0.5975758
5;3;0.5;falling;KnnBagging;0.6728972;0.16273189;0.83546597;0.6665035;0.6728972;0.62290883
10;3;0.5;falling;KnnBagging;0.6542056;0.16990751;0.8197004;0.6037332;0.6542056;0.61571425
2;3;0.5;falling;KnnAdaBoost;0.49532712;0.19305667;0.75288236;0.51442474;0.49532712;0.49116975
3;3;0.5;falling;KnnAdaBoost;0.55140185;0.16180465;0.78083235;0.5829879;0.55140185;0.5499572
5;3;0.5;falling;KnnAdaBoost;0.5420561;0.17394322;0.77663994;0.530762;0.5420561;0.5319886
10;3;0.5;falling;KnnAdaBoost;0.5420561;0.17425191;0.7802865;0.53562057;0.5420561;0.5328883
2;3;0.75;const;KnnBagging;0.6401869;0.16514502;0.81308407;0.5765687;0.6401869;0.6016185
3;3;0.75;const;KnnBagging;0.6682243;0.154944;0.83293295;0.6563035;0.6682243;0.6344706
5;3;0.75;const;KnnBagging;0.635514;0.17167506;0.80941576;0.6121129;0.635514;0.6030571
10;3;0.75;const;KnnBagging;0.6448598;0.16642897;0.81587905;0.6003296;0.6448598;0.61100876
2;3;0.75;const;KnnAdaBoost;0.5373832;0.18448047;0.7617914;0.5123526;0.5373832;0.5187397
3;3;0.75;const;KnnAdaBoost;0.58878505;0.13390164;0.8076033;0.5933525;0.58878505;0.5894769
5;3;0.75;const;KnnAdaBoost;0.5607477;0.16187143;0.7853306;0.5376867;0.5607477;0.54481846
10;3;0.75;const;KnnAdaBoost;0.56542057;0.15509762;0.7886497;0.5639439;0.56542057;0.5626005
2;3;0.75;growing;KnnBagging;0.62616825;0.17054066;0.8106821;0.6191469;0.62616825;0.59043163
3;3;0.75;growing;KnnBagging;0.6448598;0.16453524;0.81980956;0.6174295;0.6448598;0.61116505
5;3;0.75;growing;KnnBagging;0.62616825;0.17735408;0.803367;0.5835042;0.62616825;0.5918034
10;3;0.75;growing;KnnBagging;0.6588785;0.16285016;0.82343435;0.6296145;0.6588785;0.6240949
2;3;0.75;growing;KnnAdaBoost;0.5794392;0.14474824;0.79747146;0.5926822;0.5794392;0.5766917
3;3;0.75;growing;KnnAdaBoost;0.53271025;0.18089703;0.763582;0.5229424;0.53271025;0.51655155
5;3;0.75;growing;KnnAdaBoost;0.53271025;0.17857085;0.7631889;0.5535608;0.53271025;0.51833034
10;3;0.75;growing;KnnAdaBoost;0.59345794;0.15000725;0.7982793;0.5752691;0.59345794;0.57955265
2;3;0.75;falling;KnnBagging;0.6448598;0.17823435;0.814307;0.58970475;0.6448598;0.6005063
3;3;0.75;falling;KnnBagging;0.64953274;0.17656381;0.81421953;0.63186777;0.64953274;0.6163948
5;3;0.75;falling;KnnBagging;0.6401869;0.17665243;0.81201416;0.66914624;0.6401869;0.6018818
10;3;0.75;falling;KnnBagging;0.6401869;0.17783281;0.8102236;0.62255013;0.6401869;0.6043862
2;3;0.75;falling;KnnAdaBoost;0.48598132;0.20583382;0.73809934;0.5218676;0.48598132;0.46609804
3;3;0.75;falling;KnnAdaBoost;0.635514;0.13064434;0.8281727;0.65192586;0.635514;0.63808537
5;3;0.75;falling;KnnAdaBoost;0.4906542;0.194692;0.74395144;0.49411094;0.4906542;0.4898754
10;3;0.75;falling;KnnAdaBoost;0.5140187;0.14745398;0.772229;0.5489176;0.5140187;0.5264083
2;3;0.9;const;KnnBagging;0.635514;0.16614667;0.8130623;0.6012344;0.635514;0.6068031
3;3;0.9;const;KnnBagging;0.7056075;0.14348733;0.844506;0.7173097;0.7056075;0.68852013
5;3;0.9;const;KnnBagging;0.6682243;0.14930154;0.834658;0.6674956;0.6682243;0.6432651
10;3;0.9;const;KnnBagging;0.69158876;0.13820143;0.8436108;0.648963;0.69158876;0.6642049
2;3;0.9;const;KnnAdaBoost;0.56542057;0.15744206;0.7780592;0.57714945;0.56542057;0.5407031
3;3;0.9;const;KnnAdaBoost;0.6448598;0.12165864;0.82871866;0.65564424;0.6448598;0.64820313
5;3;0.9;const;KnnAdaBoost;0.5794392;0.16482547;0.79262376;0.55498946;0.5794392;0.55764955
10;3;0.9;const;KnnAdaBoost;0.6214953;0.13299958;0.8179318;0.6277305;0.6214953;0.6225918
2;3;0.9;growing;KnnBagging;0.635514;0.16744238;0.813368;0.60052276;0.635514;0.6005103
3;3;0.9;growing;KnnBagging;0.6542056;0.17071418;0.8170583;0.65359646;0.6542056;0.62459487
5;3;0.9;growing;KnnBagging;0.6542056;0.16680492;0.8175823;0.62003267;0.6542056;0.62438536
10;3;0.9;growing;KnnBagging;0.635514;0.17488337;0.8070137;0.6154615;0.635514;0.60416025
2;3;0.9;growing;KnnAdaBoost;0.5607477;0.17187351;0.7739977;0.5423054;0.5607477;0.5334491
3;3;0.9;growing;KnnAdaBoost;0.46261683;0.17734866;0.7413093;0.46515232;0.46261683;0.4527845
5;3;0.9;growing;KnnAdaBoost;0.6168224;0.14593595;0.8143724;0.6014233;0.6168224;0.60543996
10;3;0.9;growing;KnnAdaBoost;0.6635514;0.122924685;0.8334571;0.672392;0.6635514;0.66413784
2;3;0.9;falling;KnnBagging;0.6168224;0.19244973;0.79485106;0.57508117;0.6168224;0.5703665
3;3;0.9;falling;KnnBagging;0.682243;0.15776733;0.83719105;0.6798967;0.682243;0.65142167
5;3;0.9;falling;KnnBagging;0.64953274;0.17629127;0.81509304;0.6545885;0.64953274;0.61683035
10;3;0.9;falling;KnnBagging;0.6448598;0.16852868;0.81524587;0.60016084;0.6448598;0.6094226
2;3;0.9;falling;KnnAdaBoost;0.41121495;0.2529408;0.6991004;0.34219185;0.41121495;0.37280777
3;3;0.9;falling;KnnAdaBoost;0.47196263;0.18229261;0.7364835;0.51571876;0.47196263;0.4472132
5;3;0.9;falling;KnnAdaBoost;0.5373832;0.16855909;0.77642155;0.5373399;0.5373832;0.52124465
10;3;0.9;falling;KnnAdaBoost;0.5;0.17719486;0.75676906;0.5101704;0.5;0.48589742
2;3;1.0;const;KnnBagging;0.6682243;0.15033175;0.8283256;0.6336395;0.6682243;0.64402807
3;3;1.0;const;KnnBagging;0.7009346;0.14361393;0.8477815;0.65252316;0.7009346;0.6636377
5;3;1.0;const;KnnBagging;0.635514;0.17606378;0.81083506;0.626067;0.635514;0.59740496
10;3;1.0;const;KnnBagging;0.6682243;0.15406364;0.8314045;0.65212154;0.6682243;0.6363602
2;3;1.0;const;KnnAdaBoost;0.635514;0.12527034;0.8262293;0.6343785;0.635514;0.6322761
3;3;1.0;const;KnnAdaBoost;0.6448598;0.142579;0.81891435;0.64229584;0.6448598;0.64230114
5;3;1.0;const;KnnAdaBoost;0.6168224;0.14148477;0.811097;0.6231958;0.6168224;0.61665684
10;3;1.0;const;KnnAdaBoost;0.6635514;0.111971095;0.8374094;0.684208;0.6635514;0.6673447
2;3;1.0;growing;KnnBagging;0.63084114;0.1849519;0.80327976;0.61353034;0.63084114;0.5928751
3;3;1.0;growing;KnnBagging;0.69158876;0.14758253;0.83904713;0.66240233;0.69158876;0.66257805
5;3;1.0;growing;KnnBagging;0.682243;0.1473255;0.8381737;0.6653763;0.682243;0.6555971
10;3;1.0;growing;KnnBagging;0.6869159;0.14575489;0.842388;0.6612179;0.6869159;0.6567623
2;3;1.0;growing;KnnAdaBoost;0.45327103;0.22596823;0.71193993;0.47972953;0.45327103;0.41065118
3;3;1.0;growing;KnnAdaBoost;0.58878505;0.15058911;0.8018604;0.56853807;0.58878505;0.5694454
5;3;1.0;growing;KnnAdaBoost;0.59345794;0.15304482;0.7973404;0.58281887;0.59345794;0.5841738
10;3;1.0;growing;KnnAdaBoost;0.59345794;0.15089549;0.7991965;0.58802277;0.59345794;0.58883077
2;3;1.0;falling;KnnBagging;0.58878505;0.20284717;0.7782339;0.59088326;0.58878505;0.5505845
3;3;1.0;falling;KnnBagging;0.6728972;0.16767827;0.82865316;0.7045085;0.6728972;0.6393622
5;3;1.0;falling;KnnBagging;0.62616825;0.17357238;0.8114246;0.5585505;0.62616825;0.5779679
10;3;1.0;falling;KnnBagging;0.6775701;0.15197009;0.83837026;0.6277224;0.6775701;0.6401067
2;3;1.0;falling;KnnAdaBoost;0.62616825;0.123751834;0.820028;0.641821;0.62616825;0.62936425
3;3;1.0;falling;KnnAdaBoost;0.46261683;0.17937803;0.7352171;0.49747613;0.46261683;0.458713
5;3;1.0;falling;KnnAdaBoost;0.58878505;0.13562907;0.8067079;0.59521914;0.58878505;0.589047
10;3;1.0;falling;KnnAdaBoost;0.5373832;0.1762776;0.77489305;0.5270515;0.5373832;0.52333987
2;5;0.1;const;KnnBagging;0.49532712;0.27367938;0.71084815;0.44649667;0.49532712;0.39155635
3;5;0.1;const;KnnBagging;0.58411217;0.20495704;0.77681464;0.52196854;0.58411217;0.5426307
5;5;0.1;const;KnnBagging;0.55140185;0.2244358;0.7577954;0.54506105;0.55140185;0.50588065
10;5;0.1;const;KnnBagging;0.59345794;0.20154706;0.7866625;0.52627087;0.59345794;0.54253143
2;5;0.1;const;KnnAdaBoost;0.50934577;0.18355517;0.75406146;0.5272797;0.50934577;0.51016504
3;5;0.1;const;KnnAdaBoost;0.38317758;0.2690102;0.671325;0.366874;0.38317758;0.35424682
5;5;0.1;const;KnnAdaBoost;0.43457943;0.25820932;0.6984889;0.4104377;0.43457943;0.4113732
10;5;0.1;const;KnnAdaBoost;0.3925234;0.26802605;0.67789763;0.35370466;0.3925234;0.36531445
2;5;0.1;growing;KnnBagging;0.53271025;0.23681656;0.7492139;0.48918632;0.53271025;0.47024748
3;5;0.1;growing;KnnBagging;0.60747665;0.19437441;0.7922963;0.5306957;0.60747665;0.5506512
5;5;0.1;growing;KnnBagging;0.56542057;0.21635738;0.76476115;0.50975704;0.56542057;0.5114036
10;5;0.1;growing;KnnBagging;0.58411217;0.2099592;0.77891076;0.5008313;0.58411217;0.53068554
2;5;0.1;growing;KnnAdaBoost;0.25233644;0.19297479;0.6773517;0.32280335;0.25233644;0.27764535
3;5;0.1;growing;KnnAdaBoost;0.42990655;0.26667112;0.69434017;0.43925312;0.42990655;0.38156062
5;5;0.1;growing;KnnAdaBoost;0.37383178;0.20543489;0.70008296;0.3898342;0.37383178;0.36654463
10;5;0.1;growing;KnnAdaBoost;0.34579438;0.28476974;0.65953356;0.30873913;0.34579438;0.31852067
2;5;0.1;falling;KnnBagging;0.43925235;0.2903703;0.6836187;0.402387;0.43925235;0.3990853
3;5;0.1;falling;KnnBagging;0.47663552;0.26860413;0.70877373;0.4387846;0.47663552;0.43169537
5;5;0.1;falling;KnnBagging;0.5420561;0.2392179;0.7506987;0.4822754;0.5420561;0.49189392
10;5;0.1;falling;KnnBagging;0.46728972;0.2846206;0.7011967;0.44457424;0.46728972;0.418028
2;5;0.1;falling;KnnAdaBoost;0.317757;0.3521479;0.61317587;0.21755874;0.317757;0.2581498
3;5;0.1;falling;KnnAdaBoost;0.36915886;0.27193284;0.6726133;0.38115063;0.36915886;0.3117668
5;5;0.1;falling;KnnAdaBoost;0.20093457;0.22037062;0.6457551;0.22926158;0.20093457;0.19828849
10;5;0.1;falling;KnnAdaBoost;0.37850466;0.2807383;0.67016774;0.34968787;0.37850466;0.35423347
2;5;0.5;const;KnnBagging;0.6168224;0.17894556;0.79893434;0.6232008;0.6168224;0.5790882
3;5;0.5;const;KnnBagging;0.63084114;0.17778613;0.8113808;0.587444;0.63084114;0.57825184
5;5;0.5;const;KnnBagging;0.63084114;0.17233576;0.8139794;0.54487646;0.63084114;0.5757619
10;5;0.5;const;KnnBagging;0.6448598;0.17354278;0.8147655;0.6210168;0.6448598;0.60498625
2;5;0.5;const;KnnAdaBoost;0.53271025;0.19369072;0.75373393;0.53890365;0.53271025;0.52653575
3;5;0.5;const;KnnAdaBoost;0.6542056;0.12748872;0.8246136;0.6702033;0.6542056;0.66040653
5;5;0.5;const;KnnAdaBoost;0.5981308;0.1519031;0.7974495;0.59425676;0.5981308;0.59443563
10;5;0.5;const;KnnAdaBoost;0.61214954;0.15327768;0.7990218;0.61107355;0.61214954;0.60785043
2;5;0.5;growing;KnnBagging;0.62616825;0.18225537;0.8029741;0.5981975;0.62616825;0.58347064
3;5;0.5;growing;KnnBagging;0.6448598;0.1782568;0.81299675;0.5913488;0.6448598;0.5971139
5;5;0.5;growing;KnnBagging;0.62616825;0.1840376;0.8060093;0.54696524;0.62616825;0.5739704
10;5;0.5;growing;KnnBagging;0.6728972;0.16516179;0.8287623;0.65124106;0.6728972;0.6328429
2;5;0.5;growing;KnnAdaBoost;0.6214953;0.12509103;0.8195913;0.63209134;0.6214953;0.624163
3;5;0.5;growing;KnnAdaBoost;0.6588785;0.104179;0.8381518;0.6904189;0.6588785;0.6696504
5;5;0.5;growing;KnnAdaBoost;0.58878505;0.16109532;0.79144466;0.5829434;0.58878505;0.5742194
10;5;0.5;growing;KnnAdaBoost;0.61214954;0.14641227;0.80771244;0.604049;0.61214954;0.6042937
2;5;0.5;falling;KnnBagging;0.61214954;0.19748095;0.79493845;0.5185418;0.61214954;0.55662507
3;5;0.5;falling;KnnBagging;0.6728972;0.17229334;0.8314045;0.6312196;0.6728972;0.6165042
5;5;0.5;falling;KnnBagging;0.635514;0.182399;0.80865145;0.60599154;0.635514;0.587011
10;5;0.5;falling;KnnBagging;0.6448598;0.18257198;0.813237;0.60182077;0.6448598;0.5951541
2;5;0.5;falling;KnnAdaBoost;0.55607474;0.21851312;0.7610271;0.5138924;0.55607474;0.5113524
3;5;0.5;falling;KnnAdaBoost;0.58411217;0.14965612;0.79817015;0.5950649;0.58411217;0.5824057
5;5;0.5;falling;KnnAdaBoost;0.5373832;0.1585442;0.7728841;0.55698735;0.5373832;0.5442903
10;5;0.5;falling;KnnAdaBoost;0.5981308;0.13043371;0.8104201;0.6133818;0.5981308;0.60247487
2;5;0.75;const;KnnBagging;0.6542056;0.16007224;0.8199623;0.6845074;0.6542056;0.62972873
3;5;0.75;const;KnnBagging;0.6682243;0.16773526;0.82939553;0.6013181;0.6682243;0.6163388
5;5;0.75;const;KnnBagging;0.6728972;0.1552266;0.8338283;0.63001764;0.6728972;0.62935644
10;5;0.75;const;KnnBagging;0.6775701;0.15078782;0.83546597;0.6312978;0.6775701;0.6398287
2;5;0.75;const;KnnAdaBoost;0.60747665;0.12816736;0.8177133;0.63039666;0.60747665;0.6175843
3;5;0.75;const;KnnAdaBoost;0.6542056;0.14256144;0.8247883;0.63865054;0.6542056;0.6420079
5;5;0.75;const;KnnAdaBoost;0.6542056;0.12063649;0.8354442;0.66559684;0.6542056;0.65741026
10;5;0.75;const;KnnAdaBoost;0.6962617;0.118886724;0.8498122;0.6880797;0.6962617;0.6888679
2;5;0.75;growing;KnnBagging;0.6168224;0.18024047;0.80074674;0.6250264;0.6168224;0.5763556
3;5;0.75;growing;KnnBagging;0.6542056;0.16807331;0.82033366;0.6099892;0.6542056;0.61527336
5;5;0.75;growing;KnnBagging;0.6448598;0.16264915;0.81806266;0.6352837;0.6448598;0.61428225
10;5;0.75;growing;KnnBagging;0.6682243;0.16846748;0.8261639;0.6133129;0.6682243;0.62202567
2;5;0.75;growing;KnnAdaBoost;0.69158876;0.118928514;0.84815276;0.696915;0.69158876;0.691847
3;5;0.75;growing;KnnAdaBoost;0.4906542;0.19841868;0.74205166;0.43469813;0.4906542;0.45152825
5;5;0.75;growing;KnnAdaBoost;0.71028036;0.11154739;0.8572583;0.7070687;0.71028036;0.70077705
10;5;0.75;growing;KnnAdaBoost;0.63084114;0.13900778;0.8098525;0.6360894;0.63084114;0.63164634
2;5;0.75;falling;KnnBagging;0.6214953;0.1856621;0.798192;0.6266632;0.6214953;0.57793343
3;5;0.75;falling;KnnBagging;0.6448598;0.18012716;0.8151149;0.6004459;0.6448598;0.58910906
5;5;0.75;falling;KnnBagging;0.63084114;0.18235405;0.80635864;0.5856144;0.63084114;0.57900625
10;5;0.75;falling;KnnBagging;0.635514;0.18099037;0.8076252;0.6385793;0.635514;0.5917052
2;5;0.75;falling;KnnAdaBoost;0.43925235;0.24511658;0.7061316;0.36136553;0.43925235;0.3685939
3;5;0.75;falling;KnnAdaBoost;0.5607477;0.18314372;0.76714116;0.5957325;0.5607477;0.54610336
5;5;0.75;falling;KnnAdaBoost;0.6542056;0.11965557;0.83913434;0.6556864;0.6542056;0.6478187
10;5;0.75;falling;KnnAdaBoost;0.6168224;0.15263583;0.8046553;0.62489986;0.6168224;0.6092947
2;5;0.9;const;KnnBagging;0.6401869;0.16723122;0.8126473;0.6548292;0.6401869;0.6172605
3;5;0.9;const;KnnBagging;0.6588785;0.16637626;0.82118523;0.62086374;0.6588785;0.6259973
5;5;0.9;const;KnnBagging;0.6448598;0.1686052;0.8140012;0.6269539;0.6448598;0.6128661
10;5;0.9;const;KnnBagging;0.6588785;0.1544719;0.83077127;0.60539466;0.6588785;0.6195672
2;5;0.9;const;KnnAdaBoost;0.62616825;0.12569211;0.81742954;0.65867555;0.62616825;0.6390944
3;5;0.9;const;KnnAdaBoost;0.682243;0.124242604;0.8414709;0.6951977;0.682243;0.6814357
5;5;0.9;const;KnnAdaBoost;0.6775701;0.1173104;0.8505765;0.65817475;0.6775701;0.6622867
10;5;0.9;const;KnnAdaBoost;0.6588785;0.124188155;0.8360337;0.65135;0.6588785;0.6515104
2;5;0.9;growing;KnnBagging;0.61214954;0.18886705;0.79537517;0.55651885;0.61214954;0.5635292
3;5;0.9;growing;KnnBagging;0.6682243;0.16907136;0.8218622;0.72994816;0.6682243;0.64330643
5;5;0.9;growing;KnnBagging;0.6775701;0.1550235;0.83690715;0.66069967;0.6775701;0.6375788
10;5;0.9;growing;KnnBagging;0.6775701;0.15658988;0.83690715;0.61882794;0.6775701;0.62850016
2;5;0.9;growing;KnnAdaBoost;0.5373832;0.1813933;0.7600445;0.5868435;0.5373832;0.5067982
3;5;0.9;growing;KnnAdaBoost;0.6401869;0.15420793;0.81522405;0.6351027;0.6401869;0.6314719
5;5;0.9;growing;KnnAdaBoost;0.7009346;0.09863906;0.858219;0.7130913;0.7009346;0.70393234
10;5;0.9;growing;KnnAdaBoost;0.6401869;0.13589199;0.82151276;0.6422225;0.6401869;0.6372121
2;5;0.9;falling;KnnBagging;0.6401869;0.17905012;0.80893534;0.64894515;0.6401869;0.6018285
3;5;0.9;falling;KnnBagging;0.6728972;0.16004182;0.83367544;0.65579396;0.6728972;0.6286433
5;5;0.9;falling;KnnBagging;0.6588785;0.16121402;0.82507205;0.6372019;0.6588785;0.62084955
10;5;0.9;falling;KnnBagging;0.635514;0.18507805;0.8033453;0.61933273;0.635514;0.6010265
2;5;0.9;falling;KnnAdaBoost;0.55607474;0.13800965;0.7932133;0.59753865;0.55607474;0.5498892
3;5;0.9;falling;KnnAdaBoost;0.6635514;0.14117558;0.8287623;0.6675736;0.6635514;0.6580473
5;5;0.9;falling;KnnAdaBoost;0.61214954;0.14609933;0.80672985;0.5924571;0.61214954;0.59410226
10;5;0.9;falling;KnnAdaBoost;0.7242991;0.09951228;0.86426765;0.73272717;0.7242991;0.7256514
2;5;1.0;const;KnnBagging;0.6542056;0.15282728;0.828282;0.6058165;0.6542056;0.6200565
3;5;1.0;const;KnnBagging;0.69158876;0.14798154;0.8381081;0.6771483;0.69158876;0.6595738
5;5;1.0;const;KnnBagging;0.6542056;0.16212012;0.8199843;0.61862004;0.6542056;0.6218348
10;5;1.0;const;KnnBagging;0.6401869;0.16370828;0.81939477;0.6041139;0.6401869;0.6068202
